,Name,Nganh,Khu vuc,Dia Chi,Phone
570,Công Ty TNHH Ô tô Hoàng Gia,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"1374A QL1A Phường Thới An, Quận 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37175678                                
571,Công ty TNHH Linh Kiện Xe Hơi Longwei Ninh Ba,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Chiết Giang,"Gu Lin Zhen Li Jia Qiao Cun, Quận Haishu, Tp. Ninh Ba, Chiết Giang",(+86) 13732118989                             
572,Cửa Hàng Đại Tường,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"386 Điện Biên Phủ, P. 17, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35128262                                
573,Hoàng Anh Vũ - Công Ty TNHH Một Thành Viên Hoàng Anh Vũ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"Thôn Giáng Nam, X. Hòa Phước, H. Hòa Vang, Tp. Đà Nẵng",(0236) 3686894                                 
574,Công Ty TNHH Khuôn Đúc TsuKuba Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"lô A6, Đường công nghiệp 4, Khu Công Nghiệp Sài Đồng BP. Sài Đồng, Q. Long Biên, Hà Nội",(024) 38752494                                
575,Thiết Bị AGV,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 27, Ngõ 2 Mễ Trì Hạ, P. Mễ Trì, Q. Nam Từ Liêm, Hà Nội",0978612947                              
576,Công ty TNHH Xuất Nhập Khẩu Và Thương Mại Roko Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hà Nội,"Số 25B, Tổ Dân Phố Số 2, Thị Trấn Đông Anh, Huyện Đông Anh, Tp. Hà Nội",(024) 39650975                                
577,Tân Quang Thái - Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Phim Cách Nhiệt Tân Quang Thái,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"831 Lê Hồng Phong, P. 12, Q. 10, Tp. Hồ Chí Minh (TPHCM)",(028) 38681196                                
578,Công ty TNHH Phụ tùng Oto Allmax Qingdao,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Bắc,"Số 1 Đường Cửu Hà, Khu Công nghiệp Tiểu Lưu, Hành Thủy, Hà Bắc",0086 532 85654566                       
579,Công ty Cổ Phần Cơ Khí Xây Dựng Hùng Cường,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bắc Ninh,"Khu Công Nghiệp Hạp Lĩnh, TP. Bắc Ninh, Bắc Ninh",(0222) 3720677                                 
580,Dịch vụ lốp xe Quốc tế,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Chennai,"Số 6, Annai Nagar, đường 200ft, Korattur, Chennai",(+91) 80480 30169                             
581,Boramtek Việt Nam - Công Ty TNHH -Nhà Máy Boramtek Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Khu Công Nghiệp Biên Hòa 2, 4 Đường 17A, Tp. Biên Hòa, Đồng Nai",(0251) 3836962                                 
582,Đài Phát - Công Ty TNHH Đài Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Khu Chế Xuất Linh Trung 2, Lô 77B, P. Bình Chiểu, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",(028) 37292838                                
583,Công Ty TNHH Hoài Quang,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Nghệ An,"20 Phan Bội Châu, Khối 7, P. Lê Lợi, TP. Vinh, Nghệ An",(0238) 3854790                                 
584,T Việt Nam - Công Ty TNHH Quốc Tế Cân Bằng Trọng Lượng T Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Tầng3, Khu Chế Xuất Tân Thuận, Đơn Vị 1C,Đường 15, Q. 7, Tp. Hồ Chí Minh (TPHCM)",(028) 37700644                                
585,Cửa Hàng Phương Nguyên,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"1466 Huỳnh Tấn Phát, Khu Phố 2, P. Phú Mỹ, Q. 7, Tp. Hồ Chí Minh (TPHCM)",(028) 37851986                                
586,Doanh Nghiệp Tư Nhân Đức Hòa,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"38 Đinh Công Tráng, P. Thuận Phước, Q. Hải Châu, Tp. Đà Nẵng",(0236) 3537528                                 
587,Công Ty TNHH Dịch Vụ Và Thương Mại Trí Mới,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bắc Giang,"Tân Mới, Tân Dĩnh, Lạng Giang, Bắc Giang",0973031168                              
588,Công Ty TNHH KDTH Ân Điển,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"96 Điện Biên Phủ, Tp. Đà Nẵng",(0236) 3649017                                 
589,VPĐD Công Ty TNHH Dragon Auto Speed,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"40/7 Trần Thị Nghỉ, Phường 7, Quận Gò Vấp, Tp. Hồ Chí Minh (TPHCM)",(028) 38951569                                
590,Cửa Hàng Vân Long Phụ Tùng Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"408 Xa Lộ Hà Nội, P. Phước Long A, Q. 9, Tp. Hồ Chí Minh (TPHCM)",(028) 37313175                                
591,Công Ty TNHH Jet Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 651 Xa Lộ Hà Nội, P. Linh Trung, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",(028) 62765621                                
592,Công Ty TNHH Autotech,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 61, Phố Vân Hồ 3, P. Lê Đại Hành, Q. Hai Bà Trưng, Hà Nội",(024) 35683346                                
593,Công Ty TNHH Thương Mại MEDICAR,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"41/28 Đường Bàu Cát 8, Phường 14, Quận Tân Bình, Tp. Hồ Chí Minh (TPHCM)",0986929173                              
594,Công Ty Cổ Phần Kính Ô Tô Sài Gòn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),Tp. Hồ Chí Minh Tp. Hồ Chí Minh (TPHCM),0903189042                              
595,Chi Nhánh Công Ty Cổ Phần Phụ Tùng Và Tư Vấn Ô Tô Tại Nam Định,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Nam Định,"Thôn Hồng Phúc, Xã Mỹ Tân, Huyện Mỹ Lộc, Nam Định",(0228) 3632667                                 
596,Cơ Sở Phú Quý,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"16 Thái Phiên, P. 16, Q. 11, Tp. Hồ Chí Minh (TPHCM)",(028) 39696994                                
597,Công Ty TNHH Thương Mại Dịch Vụ Ô Tô Tín Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"02 Đường Số 14, P. Bình Hưng Hòa A, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",0903191657                              
598,Công Ty TNHH Thương Mại Và Dịch Vụ AGC18,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"907 Tạ Quang Bửu, P. 5, Q. 8, Tp. Hồ Chí Minh (TPHCM)",(028) 22519268                                
599,Công Ty Cổ Phần Ô Tô Ford Hải Phòng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hải Phòng,"Số 4 Bạch Đằng, Hạ Lý, Hồng Bàng, Tp. Hải Phòng",0936992511                              
600,Công Ty TNHH Thương Mại Và Dịch Vụ MMK Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"552 Phạm Văn Chiêu, P. 16, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM)",0961286666                              
601,Công Ty TNHH Một Thành Viên Ngọc Nhẫn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"87 Đào Duy Từ, P.5, Q.10, Tp. Hồ Chí Minh (TPHCM)",(028) 38566767                                
602,Vòng Bi Ngọc Lập - Công Ty TNHH Ngọc Lập,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"Số 24, Đ. Cô Bắc, P. Hải Châu 2, Q. Hải Châu, Tp. Đà Nẵng","(0236) 3868707, 0905 123 255, 0905 825 257     "
603,Vpđd - Công ty TNHH Mica Công Nghiệp,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"10B5 KĐT Mới Đại Kim, Q. Hoàng Mai, Hà Nội",(024) 36402001                                
604,Cửa Hàng Phụ Tùng Ô Tô An Lạc,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"144 Đường Số 1A, P. Bình Trị Đông B, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 35374163                                
605,Cửa Hàng Thủy Tiên,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"18 Phó Đức Chính, P. Nguyễn Thái Bình, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 38210781                                
606,Việt MS - Công Ty TNHH Việt MS,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"K38/15 Lê Hữu Trác, Q. Sơn Trà, Tp. Đà Nẵng",(0236) 3836563                                 
607,Công ty TNHH TM XNK OTO Hoàng Kim,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Số 479, Khu phố Tân Cang, Xã Phước Tân, TP. Biên Hòa, Đồng Nai",0966664124                              
608,Công Ty TNHH Thương Hoàng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"195B Đội Cấn, Ba Đình, Hà Nội",(024) 22123850                                
609,Phụ tùng ô tô- xe tải Tuấn Hà (Phụ Tùng Ô Tô Tuấn Hà),"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Vĩnh Phúc,"Thị Trấn Thổ Tang, Huyện Vĩnh Tường, Vĩnh Phúc",0988999321                              
610,Công Ty TNHH Kỹ Thuật Và Đầu Tư TKK,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"69 Lê Duy Lương , P. Hoà Phát, Q. Cẩm Lệ, Tp. Đà Nẵng",0767557799                              
611,Công Ty TNHH Oto Vina,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Đường N2, KCN Nhơn Trạch V, Thị Trấn Hiệp Phước, Huyện Nhơn Trạch, Đồng Nai",(0251) 3569391                                 
612,Công ty TNHH Động Cơ Diesel Đại Liên Mali,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 853, đường Xibei, quận Ganjingzi, thành phố Đại Liên, tỉnh Liêu Ninh, Trung Quốc Tp. Hồ Chí Minh (TPHCM)","(+86) 17266009261, +86 15641148886            "
613,Công Ty TNHH Phụ Tùng Ô Tô Tân Anh Minh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 90, Phố Yên Lạc, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",0919896116                              
614,Phụ Tùng Ô Tô Năm Châu,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"104 phố Lạc Nghiệp, Thanh Nhàn, Hai Bà Trưng, Hà Nội",0877469666                              
615,Công Ty TNHH Phụ Tùng Ô Tô Nhập Mỹ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"425 QL 1A, P. Bình Hưng Hòa, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",0938832496                              
616,Guangzhou Huayang Auto Parts Ltd,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Trung Qu&#7889c,"C313 Chengfeng Commercial Building, No.1804 Jichang Road, Trung Qu&#7889c",184 7680 6374                           
617,Công Ty Cổ Phần Sài Gòn Kim Lân,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"54 Quốc Lộ 13 cũ, KP 3, P. Hiệp Bình Phước, Quận Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",(028) 62572683                                
618,Công Ty TNHH XNK Và TM Cường Văn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Đội 11, X. Tả Thanh Oai, H. Thanh Trì, Hà Nội",(024) 39714739                                
619,Công Ty CP Ô Tô Traza,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"56/139 Tam Trinh, Hà Nội",0916108148                              
620,Công Ty TNHH Carryingmate Industries Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bình Dương,"Nhà Xưởng C1B-D, Lô C1B-CN, Đường DE5, KCN Mỹ Phước 3, P. Thới Hòa, TX. Bến Cát, Bình Dương",(0274) 3803868                                 
621,Công Ty TNHH Việt Nam Nok,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Lô 208, KCN Amata, Phường Long Bình, TP Biên Hòa, Đồng Nai",0613936311                              
622,Công Ty TNHH Shinyang Metal Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hải Dương,"Lô XN3 -1A , KCN Đại An Mở Rộng, Thị Trấn Lai Cách, Huyện Cẩm Giàng, Hải Dương",0936733226                              
623,Công Ty Cổ Phần LRV Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM), Tp. Hồ Chí Minh (TPHCM),0967056888                              
624,Auto Hoàng Anh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"76 Nguyễn Hoàng Tôn, Quận Tây Hồ, Hà Nội",0938966222                              
625,Công Ty TNHH Thương Mại Và Công Nghiệp An Sơn Vina,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bắc Ninh,"Số 51 Phạm Ngũ Lão, Đường Khả Lễ 1, P. Võ Cường, TP. Bắc Ninh, Bắc Ninh",0973751655 - 0915286216 - 0978576981    
626,Công Ty TNHH TMDV Nhật Nga,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"354/47/12/14 Quốc lộ 1, KP. 3, P. Bình Hưng Hòa B, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",093 863 3586                            
627,"NiuShangShandong NiuShang Auto Parts Co., Ltd","Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Sơn Đông,"KCN Yandian Town, Thành phố Lâm Thanh, Sơn Đông",13455075579                             
628,Hợp Vũ - Công Ty TNHH Hợp Vũ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Khu Chế Xuất Tân Thuận, Đường 15, P. Tân Thuận Đông, Q. 7, Tp. Hồ Chí Minh (TPHCM)",(028) 37701148                                
629,Công Ty Đồ Chơi Ô Tô Thành Phát - Nội Thất Ô Tô Thành Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"11 Đường 12, Phường Hiệp Bình Chánh, Quận Thủ Đức Tp. Hồ Chí Minh (TPHCM)","0934 044 228, 0977 666 759              "
630,Hoàng Hà - Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Ô Tô Hoàng Hà,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"335A Trần Bình Trọng, P. 4, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 38306539                                
631,Quang Huy - Công Ty TNHH Quang Huy,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Cần Thơ,"184B Đường 3 Tháng 2, P. Hưng Lợi, Q. Ninh Kiều, Tp. Cần Thơ",(0292) 3838665                                 
632,Chi Nhánh - Công Ty Thiết Bị Phụ Tùng Đà Nẵng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"239 Hồ Văn Huê, P. 9, Q. Phú Nhuận, Tp. Hồ Chí Minh (TPHCM)",(028) 38457414                                
633,Cầu Vồng Châu á - Công Ty TNHH Đầu Tư Cầu Vồng Châu á,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"184A Tôn Thất Thuyết, P. 4, Q. 4, Tp. Hồ Chí Minh (TPHCM)",(028) 38259623                                
634,Phú Cường - Vpđd Công ty TNHH Phú Cường,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"VPDD: Số 28 Đường 19, Khu Phố 5, P. An Phú, Q.2 (Lầu 1 Khu B, Cao ốc An Khang - INTRESCO) Hà Nội",(024) 62817576                                
635,TAT - Công Ty Cổ Phần Thương Mại TAT,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"25 Ngõ 90,Khuất Duy Tiến, X. Nhân Chính, Q. Thanh Xuân, Hà Nội",(024) 22143567                                
636,Công Ty Cổ Phần Thiết Bị Phụ Tùng Đà Nẵng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"53 Trần Phú, P. Hải Châu 1, Q. Hải Châu, Tp. Đà Nẵng",(0236) 3821681                                 
637,Đại Vọng Việt Nam - Công Ty TNHH Thương Mại Dịch Vụ Đại Vọng Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"L20 Khu Miếu Nổi, P. 3, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35170324                                
638,Tổng Công Ty Cơ Khí Giao Thông Vận Tải Sài Gòn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"D11/6Q Quốc Lộ 1A, P. Tân Tạo, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 37543895                                
639,Cửa Hàng Phương Thúy Phụ Tùng Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"118 Quốc Lộ 13, P. 26, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35111992                                
640,Vân Vũ - Công Ty TNHH Vân Vũ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"52 Vũ Huy Tấn, P. 3, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35173650                                
641,Showroom Ô Tô Mazda Bến Thành,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"72 Trần Đình Xu, P. Cô Giang, Q.1, Tp. Hồ Chí Minh (TPHCM)",909313711                               
642,Thanh Xuân Vĩnh - Công Ty TNHH Thanh Xuân Vĩnh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"9 Đường Số 3; Khu Phố 5,Kha Vạn Cân, P. Hiệp Bình Chánh, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",(028) 54036821                                
643,Toàn Thắng - Công Ty TNHH Ô Tô Toàn Thắng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"284/7/1 Lý Thường Kiệt, P. 14, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 62647582                                
644,Dong Jin Việt Nam - Công Ty TNHH Dong Jin Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Khu Công Nghiệp Long Bình, Lô E2,Đường 5, Tp. Biên Hòa, Đồng Nai",(0251) 3993003                                 
645,ánh Tim - Công Ty TNHH Đầu Tư Sản Xuất & Thương Mại ánh Tim,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"515 Thụy Khuê, P. Bưởi, Q. Tây Hồ, Hà Nội",(024) 39121415                                
646,Tam Tiến - Công Ty TNHH Thương Mại Dịch Vụ Ô Tô Tam Tiến,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"67 Phan Huy ích, P. 15, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM)",(028) 54271948                                
647,Công Ty TNHH Công Nghiệp & Thương Mại Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"38 Phan Kế Bính, P. Cống Vị, Q. Ba Đình, Hà Nội",(024) 37629884                                
648,Doanh Nghiệp Tư Nhân Thơ Phượng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"226C Tổ 3,Khu Phố 3, P. Long Bình, Tp. Biên Hòa, Đồng Nai",(0251) 3891760                                 
649,Lộc Phát - Công Ty TNHH Thương Mại Dịch Vụ Du Lịch Lộc Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"45/2 Nguyên Hồng, P. 11, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35161102                                
650,Cửa Hàng Khang Thành,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"332 An Dương Vương, P. An Lạc, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 38351078                                
651,Công Ty TNHH Ô Tô Sài Gòn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"700 Quốc Lộ 1A, P. Bình Hưng Hòa B, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 37522108                                
652,Chánh Nguyên - Công Ty TNHH Phụ Tùng Ô Tô Chánh Nguyên,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"566 Hồng Bàng, P. 16, Q. 11, Tp. Hồ Chí Minh (TPHCM)",(028) 39690595                                
653,19/5 - Cty Cổ Phần Cơ Khí Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Thanh Hóa,"280 Bà Triệu, X. Đông Thọ, Thanh Hóa",(0237) 3852447                                 
654,Bắc Hải - Công Ty Cổ Phần Thương Mại Bắc Hải,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"1178 Láng Hạ, Q. Đống Đa, Hà Nội",(024) 22188778                                
655,Đức Cường - Công Ty TNHH Đức Cường,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Quảng Nam,"Tổ 7, Nguyễn Du Nối Dài,P. Tân Thạnh, Tp. Tam Kỳ, Quảng Nam",(0235) 3811092                                 
656,Việt Ô Tô - Công Ty TNHH Việt Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"17/2 Nguyễn Hữu Cảnh, P. 22, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 62945656                                
657,Cửa Hàng Kinh Doanh Phụ Tùng Số 5,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"156 Trần Quang Khải, Q. Hoàn Kiếm, Hà Nội",(024) 38265478                                
658,Công Ty Cổ Phần VMC,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"B14-15 (C4-1) Hoàng Văn Thái, TTTM Tài Chính Phú Mỹ Hưng, P. Tân Quý, Q. 7, Tp. Hồ Chí Minh (TPHCM)",(028) 54292246                                
659,Hưởng Dung - Công Ty TNHH Hưởng Dung,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Quảng Ninh,"Khu 10, Thị Trấn Trới,H. Hoành Bộ, Quảng Ninh",(0203) 3858408                                 
660,NCX Hà Nội Liên Doanh - Công Ty TNHH NCX Hà Nội Liên Doanh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Km 9 Quốc Lộ 1A, P. Hoàng Liệt, Q. Hoàng Mai, Hà Nội",(024) 62886868                                
